index,prot_acc,prot_desc,prot_mass,pI,[Urea]_50,Delta_G,Category,num_pixels,Smear,Coordinates_emPAI,Threshold,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10
1503,YJFP_ECOLI,Esterase YjfP OS=Escherichia coli (strain K12) GN=yjfP PE=4 SV=1,27742,5.028720703125,0,0,useful,18,False,"[[0.33333333333333331, 0, 0.67000000000000004], [1.0, 0, 1.3899999999999999], [1.6666666666666665, 0, 0.97999999999999998], [2.3333333333333335, 0, 0.96999999999999997], [3.6666666666666665, 0, 0.66000000000000003], [4.333333333333333, 0, 0.20000000000000001], [0.33333333333333331, 1, 0.19], [1.0, 1, 0.19], [1.6666666666666665, 1, 0.19], [3.6666666666666665, 1, 0.19], [4.333333333333333, 1, 0.19], [2.3333333333333335, 2, 0.19], [3.0, 2, 0.19], [3.6666666666666665, 3, 0.19], [5.6666666666666661, 5, 0.19], [6.9999999999999991, 5, 0.41999999999999998], [6.333333333333333, 6, 0.67000000000000004], [6.9999999999999991, 6, 0.20000000000000001]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.42,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,YJGA_ECOBW,UPF0307 protein YjgA OS=Escherichia coli (strain K12 - MC4100 - BW2952) GN=yjgA PE=3 SV=1,21346,5.194013671875,0,0,useful,51,False,"[[0.33333333333333331, 1, 0.25], [1.0, 1, 0.26000000000000001], [2.3333333333333335, 1, 0.56999999999999995], [3.6666666666666665, 1, 0.57999999999999996], [4.9999999999999991, 1, 0.59999999999999998], [0.33333333333333331, 2, 0.26000000000000001], [1.0, 2, 0.26000000000000001], [2.3333333333333335, 2, 0.56000000000000005], [3.0, 2, 0.26000000000000001], [3.6666666666666665, 2, 0.25], [4.333333333333333, 2, 0.25], [4.9999999999999991, 2, 0.57999999999999996], [1.6666666666666665, 3, 0.27000000000000002], [3.0, 3, 0.26000000000000001], [3.6666666666666665, 3, 0.57999999999999996], [5.6666666666666661, 3, 0.95999999999999996], [7.6666666666666661, 3, 0.25], [1.0, 4, 0.26000000000000001], [1.6666666666666665, 4, 0.27000000000000002], [2.3333333333333335, 4, 0.26000000000000001], [3.0, 4, 0.26000000000000001], [6.333333333333333, 4, 0.27000000000000002], [6.9999999999999991, 4, 0.95999999999999996], [7.6666666666666661, 4, 0.26000000000000001], [1.0, 5, 0.26000000000000001], [3.0, 5, 0.26000000000000001], [4.9999999999999991, 5, 0.26000000000000001], [5.6666666666666661, 5, 0.25], [6.333333333333333, 5, 0.26000000000000001], [6.9999999999999991, 5, 0.57999999999999996], [7.6666666666666661, 5, 0.59999999999999998], [4.333333333333333, 6, 0.25], [4.9999999999999991, 6, 0.26000000000000001], [7.6666666666666661, 6, 0.25], [3.6666666666666665, 7, 0.25], [4.333333333333333, 7, 0.59999999999999998], [5.6666666666666661, 7, 0.26000000000000001], [7.6666666666666661, 7, 0.25], [1.6666666666666665, 8, 0.26000000000000001], [4.9999999999999991, 8, 0.56999999999999995], [5.6666666666666661, 8, 1.55], [7.6666666666666661, 8, 0.26000000000000001], [1.0, 9, 0.26000000000000001], [1.6666666666666665, 9, 1.0], [2.3333333333333335, 9, 0.56000000000000005], [3.0, 9, 0.26000000000000001], [4.333333333333333, 9, 0.26000000000000001], [5.6666666666666661, 9, 0.26000000000000001], [6.333333333333333, 9, 0.26000000000000001], [6.9999999999999991, 9, 0.25], [7.6666666666666661, 9, 0.27000000000000002]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.25,0.0,0.26,0.0,0.0,0.0,0.26,0.26,0.0,0.26,0.26,0.0,1.0,0.26,0.0,0.0,0.0,0.27,0.27,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.26,0.0,0.56,0.57,0.0,0.26,0.0,0.0,0.0,0.26,0.26,0.26,0.26,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.58,0.25,0.58,0.0,0.26,0.0,0.6,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.57,0.0,0.26,0.26,0.0,0.0,0.58,0.6,0.0,0.26,1.55,0.26,0.0,0.25,0.0,0.96,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.26,0.27,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.58,0.96,0.0,0.0,0,0,0.27,0.26,0.25,0.25,0.6,0.26,0.25,0.0,0.0,0.0
1505,YJGH_ECOLI,RutC family protein YjgH OS=Escherichia coli (strain K12) GN=yjgH PE=1 SV=1,14638,4.469267578125001,0,0,found,7,False,"[[0.33333333333333331, 1, 0.38], [1.0, 1, 0.39000000000000001], [1.6666666666666665, 1, 0.38], [2.3333333333333335, 1, 0.38], [2.3333333333333335, 2, 0.38], [3.0, 2, 0.39000000000000001], [6.9999999999999991, 4, 0.91000000000000003]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,YJGM_ECOLI,Uncharacterized N-acetyltransferase YjgM OS=Escherichia coli (strain K12) GN=yjgM PE=3 SV=2,18838,5.105009765625001,0,0,useful,22,False,"[[0.33333333333333331, 0, 0.28000000000000003], [1.0, 0, 0.66000000000000003], [1.6666666666666665, 0, 1.1100000000000001], [2.3333333333333335, 0, 0.64000000000000001], [0.33333333333333331, 1, 0.65000000000000002], [1.0, 1, 0.28999999999999998], [1.6666666666666665, 1, 0.66000000000000003], [2.3333333333333335, 1, 0.66000000000000003], [3.0, 1, 0.28999999999999998], [3.6666666666666665, 1, 0.67000000000000004], [1.0, 2, 0.29999999999999999], [2.3333333333333335, 2, 0.28000000000000003], [3.0, 2, 0.28999999999999998], [4.9999999999999991, 2, 0.28999999999999998], [3.0, 3, 0.29999999999999999], [4.9999999999999991, 5, 0.29999999999999999], [5.6666666666666661, 5, 0.66000000000000003], [6.333333333333333, 5, 0.68999999999999995], [6.9999999999999991, 5, 0.67000000000000004], [7.6666666666666661, 5, 0.69999999999999996], [5.6666666666666661, 6, 0.28999999999999998], [6.9999999999999991, 6, 0.29999999999999999]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.29,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.66,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.29,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.67,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0
1507,YJGR_ECOLI,Uncharacterized protein YjgR OS=Escherichia coli (strain K12) GN=yjgR PE=4 SV=1,54355,5.702607421874999,0,0,useful,33,False,"[[5.6666666666666661, 3, 0.089999999999999997], [0.33333333333333331, 6, 0.72999999999999998], [1.0, 6, 0.85999999999999999], [1.6666666666666665, 6, 0.56000000000000005], [2.3333333333333335, 6, 0.56000000000000005], [3.0, 6, 0.19], [7.6666666666666661, 6, 0.089999999999999997], [0.33333333333333331, 7, 0.32000000000000001], [1.0, 7, 0.089999999999999997], [1.6666666666666665, 7, 0.32000000000000001], [2.3333333333333335, 7, 0.68000000000000005], [3.0, 7, 0.31], [4.333333333333333, 7, 0.10000000000000001], [4.9999999999999991, 7, 0.10000000000000001], [5.6666666666666661, 7, 0.32000000000000001], [7.6666666666666661, 7, 0.089999999999999997], [0.33333333333333331, 8, 0.20000000000000001], [1.0, 8, 0.20000000000000001], [1.6666666666666665, 8, 0.20000000000000001], [2.3333333333333335, 8, 0.19], [3.0, 8, 0.10000000000000001], [4.333333333333333, 8, 0.10000000000000001], [5.6666666666666661, 8, 0.58999999999999997], [6.333333333333333, 8, 0.20000000000000001], [6.9999999999999991, 8, 0.10000000000000001], [7.6666666666666661, 8, 0.10000000000000001], [1.0, 9, 0.10000000000000001], [1.6666666666666665, 9, 0.10000000000000001], [2.3333333333333335, 9, 0.089999999999999997], [3.0, 9, 0.10000000000000001], [4.333333333333333, 9, 0.10000000000000001], [5.6666666666666661, 9, 0.20000000000000001], [6.333333333333333, 9, 0.10000000000000001]]",0.0,0.0,0.2,0.32,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.09,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.32,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.19,0.68,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.31,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.59,0.32,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0
1508,YJHC_ECOLI,Uncharacterized oxidoreductase YjhC OS=Escherichia coli (strain K12) GN=yjhC PE=2 SV=2,41871,5.817041015625001,0,0,found,3,False,"[[3.0, 6, 0.12], [0.33333333333333331, 9, 0.13], [1.6666666666666665, 9, 0.13]]",0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,YJHG_ECOLI,Uncharacterized protein YjhG OS=Escherichia coli (strain K12) GN=yjhG PE=3 SV=2,70486,5.550029296875,0,0,useful,16,False,"[[5.6666666666666661, 3, 0.070000000000000007], [0.33333333333333331, 5, 0.52000000000000002], [1.0, 5, 0.41999999999999998], [1.6666666666666665, 5, 0.14999999999999999], [2.3333333333333335, 5, 0.40999999999999998], [3.0, 5, 0.23000000000000001], [4.9999999999999991, 5, 0.070000000000000007], [3.0, 6, 0.070000000000000007], [5.6666666666666661, 6, 0.070000000000000007], [6.333333333333333, 6, 0.31], [6.9999999999999991, 6, 0.070000000000000007], [3.6666666666666665, 7, 0.070000000000000007], [5.6666666666666661, 7, 0.070000000000000007], [5.6666666666666661, 8, 0.070000000000000007], [6.333333333333333, 8, 0.070000000000000007], [6.9999999999999991, 8, 0.14999999999999999]]",0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.07,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.07,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,YJHP_ECOLI,Uncharacterized protein YjhP OS=Escherichia coli (strain K12) GN=yjhP PE=1 SV=1,27622,4.799853515625001,0,0,found,2,False,"[[1.0, 1, 0.19], [1.6666666666666665, 1, 0.19]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,YJHU_ECOLI,Uncharacterized transcriptional regulator YjhU OS=Escherichia coli (strain K12) GN=yjhU PE=3 SV=2,36317,6.058623046875001,0,0,found,7,False,"[[0.33333333333333331, 9, 0.33000000000000002], [1.0, 9, 0.14999999999999999], [1.6666666666666665, 9, 0.31], [2.3333333333333335, 9, 0.14000000000000001], [3.0, 9, 0.31], [4.333333333333333, 9, 0.14999999999999999], [5.6666666666666661, 9, 0.14999999999999999]]",0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,YJIA_ECOLI,Uncharacterized GTP-binding protein YjiA OS=Escherichia coli (strain K12) GN=yjiA PE=1 SV=3,35922,4.659990234375,0,0,useful,23,False,"[[0.33333333333333331, 0, 0.14000000000000001], [1.0, 0, 0.5], [1.6666666666666665, 0, 0.14000000000000001], [1.0, 1, 0.14999999999999999], [1.6666666666666665, 1, 0.5], [2.3333333333333335, 1, 0.14000000000000001], [3.6666666666666665, 1, 0.14999999999999999], [0.33333333333333331, 2, 0.14999999999999999], [1.0, 2, 0.32000000000000001], [1.6666666666666665, 2, 0.14999999999999999], [2.3333333333333335, 2, 0.14000000000000001], [3.0, 2, 0.14999999999999999], [3.6666666666666665, 2, 0.14000000000000001], [3.0, 3, 0.14999999999999999], [4.333333333333333, 3, 0.14999999999999999], [3.6666666666666665, 4, 0.14999999999999999], [5.6666666666666661, 4, 0.14999999999999999], [6.333333333333333, 4, 0.14999999999999999], [6.9999999999999991, 4, 0.14000000000000001], [7.6666666666666661, 4, 0.14999999999999999], [5.6666666666666661, 6, 0.31], [6.333333333333333, 6, 0.29999999999999999], [3.0, 9, 0.14999999999999999]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.15,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.5,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.14,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0
1513,YJIE_ECOLI,HTH-type transcriptional regulator YjiE OS=Escherichia coli (strain K12) GN=yjiE PE=1 SV=1,34974,5.435595703124999,0,0,found,1,False,"[[1.6666666666666665, 9, 0.14999999999999999]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,YJIM_ECOLI,Putative dehydratase subunit YjiM OS=Escherichia coli (strain K12) GN=yjiM PE=3 SV=2,43343,4.939716796875,0,0,useful,26,False,"[[1.0, 0, 0.12], [1.6666666666666665, 0, 0.12], [2.3333333333333335, 0, 0.12], [1.0, 1, 0.12], [1.6666666666666665, 1, 0.12], [2.3333333333333335, 1, 0.12], [0.33333333333333331, 2, 0.12], [1.0, 2, 0.12], [2.3333333333333335, 2, 0.12], [3.0, 2, 0.12], [0.33333333333333331, 3, 0.12], [1.0, 3, 0.12], [1.6666666666666665, 3, 0.13], [4.333333333333333, 3, 0.12], [0.33333333333333331, 4, 0.12], [1.0, 4, 0.12], [1.6666666666666665, 4, 0.13], [2.3333333333333335, 4, 0.12], [3.0, 4, 0.12], [3.6666666666666665, 4, 0.12], [4.333333333333333, 4, 0.12], [6.333333333333333, 5, 0.12], [4.9999999999999991, 6, 0.12], [5.6666666666666661, 6, 0.12], [6.333333333333333, 6, 0.12], [6.9999999999999991, 6, 0.12]]",0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,YJIT_ECOLI,Putative uncharacterized protein YjiT OS=Escherichia coli (strain K12) GN=yjiT PE=5 SV=1,59200,5.7661816406250015,0,0,found,1,False,"[[3.6666666666666665, 0, 0.080000000000000002]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,YJJA_ECOLI,Uncharacterized protein YjjA OS=Escherichia coli (strain K12) GN=yjjA PE=3 SV=3,17570,5.473740234374999,0,0,found,6,False,"[[2.3333333333333335, 2, 0.31], [4.333333333333333, 4, 0.31], [7.6666666666666661, 4, 0.32000000000000001], [4.9999999999999991, 5, 0.33000000000000002], [6.9999999999999991, 5, 0.32000000000000001], [7.6666666666666661, 5, 0.33000000000000002]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.33,0.32,0.0,0.0,0.0,0.0
1517,YJJI_ECOLI,Uncharacterized protein YjjI OS=Escherichia coli (strain K12) GN=yjjI PE=4 SV=2,58497,5.499169921875,0,0,found,3,False,"[[2.3333333333333335, 4, 0.089999999999999997], [0.33333333333333331, 5, 0.089999999999999997], [3.0, 5, 0.089999999999999997]]",0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,YJJJ_ECOLI,Toxin YjjJ OS=Escherichia coli (strain K12) GN=yjjJ PE=1 SV=1,49954,5.740751953125001,0,0,found,1,False,"[[1.6666666666666665, 9, 0.10000000000000001]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
